studentId,courseId,grade,term,year,attemptNo
STU0152,CRS001,80.5,Spring,2023,1
STU0152,CRS022,69.9,Fall,2024,1
STU0152,CRS007,64.3,Spring,2023,1
STU0152,CRS017,57.7,Spring,2024,1
STU0152,CRS014,70.3,Fall,2025,1
STU0152,CRS010,81.8,Fall,2025,1
STU0152,CRS032,76.5,Summer,2024,1
STU0152,CRS011,88.6,Spring,2023,1
STU0153,CRS037,76.3,Fall,2024,1
STU0153,CRS011,68.2,Spring,2025,1
STU0153,CRS025,75.4,Spring,2023,1
STU0153,CRS022,58.8,Spring,2024,1
STU0153,CRS004,52.8,Spring,2023,1
STU0153,CRS028,57.3,Spring,2025,1
STU0153,CRS029,59.6,Summer,2023,1
STU0153,CRS021,62.0,Fall,2024,1
STU0153,CRS010,82.1,Spring,2023,1
STU0153,CRS033,69.3,Summer,2025,1
STU0153,CRS031,62.8,Fall,2023,1
STU0154,CRS040,66.9,Summer,2025,1
STU0154,CRS007,61.1,Summer,2024,1
STU0154,CRS021,66.6,Summer,2025,1
STU0154,CRS019,69.8,Fall,2025,1
STU0154,CRS033,79.9,Summer,2024,1
STU0154,CRS037,75.2,Spring,2024,1
STU0154,CRS030,77.2,Fall,2023,1
STU0154,CRS025,66.4,Spring,2024,1
STU0154,CRS017,75.9,Summer,2025,1
STU0154,CRS020,68.8,Summer,2024,1
STU0154,CRS001,79.1,Summer,2025,1
STU0154,CRS035,76.9,Spring,2025,1
STU0154,CRS024,76.3,Spring,2023,1
STU0154,CRS027,66.0,Fall,2025,1
STU0155,CRS003,57.2,Fall,2023,1
STU0155,CRS017,62.0,Spring,2024,1
STU0155,CRS009,44.9,Summer,2024,1
STU0155,CRS021,63.6,Summer,2025,1
STU0155,CRS010,68.8,Spring,2025,1
STU0155,CRS035,61.7,Fall,2023,1
STU0155,CRS015,78.1,Fall,2024,1
STU0155,CRS025,88.4,Fall,2025,1
STU0155,CRS001,71.2,Summer,2025,1
STU0155,CRS024,70.7,Spring,2023,1
STU0155,CRS022,82.7,Spring,2025,1
STU0156,CRS006,67.1,Fall,2023,1
STU0156,CRS027,82.8,Fall,2024,1
STU0156,CRS019,44.0,Fall,2024,1
STU0156,CRS038,82.4,Fall,2025,1
STU0156,CRS033,86.7,Spring,2023,1
STU0156,CRS004,63.5,Spring,2023,1
STU0156,CRS003,75.0,Summer,2025,1
STU0156,CRS029,69.8,Summer,2023,1
STU0156,CRS022,66.0,Spring,2024,1
STU0156,CRS034,72.1,Summer,2025,1
STU0156,CRS010,66.7,Summer,2023,1
STU0156,CRS021,62.3,Spring,2023,1
STU0156,CRS005,83.3,Summer,2025,1
STU0156,CRS037,80.9,Fall,2025,1
STU0156,CRS009,65.9,Spring,2025,1
STU0156,CRS008,72.3,Spring,2025,1
STU0157,CRS003,59.6,Fall,2025,1
STU0157,CRS040,82.8,Summer,2023,1
STU0157,CRS027,59.3,Summer,2023,1
STU0157,CRS008,75.1,Fall,2024,1
STU0157,CRS001,69.7,Summer,2025,1
STU0157,CRS013,65.3,Summer,2024,1
STU0157,CRS007,64.7,Summer,2024,1
STU0157,CRS009,84.8,Spring,2025,1
STU0158,CRS031,75.3,Summer,2023,1
STU0158,CRS003,73.2,Spring,2024,1
STU0158,CRS008,63.2,Spring,2024,1
STU0158,CRS015,60.1,Spring,2023,1
STU0158,CRS036,57.2,Fall,2024,1
STU0158,CRS021,72.0,Summer,2025,1
STU0158,CRS025,93.2,Summer,2025,1
STU0158,CRS034,85.1,Spring,2025,1
STU0158,CRS019,70.8,Summer,2024,1
STU0158,CRS020,51.7,Summer,2025,1
STU0158,CRS028,56.9,Summer,2025,1
STU0158,CRS010,78.1,Fall,2023,1
STU0158,CRS035,53.3,Fall,2025,1
STU0158,CRS001,68.1,Summer,2024,1
STU0159,CRS033,78.4,Summer,2024,1
STU0159,CRS027,46.0,Summer,2023,1
STU0159,CRS020,57.1,Summer,2025,1
STU0159,CRS017,82.2,Fall,2025,1
STU0159,CRS032,74.6,Summer,2025,1
STU0159,CRS030,56.0,Summer,2024,1
STU0159,CRS040,96.2,Summer,2023,1
STU0159,CRS019,65.9,Spring,2025,1
STU0159,CRS035,70.6,Spring,2025,1
STU0159,CRS007,74.8,Summer,2025,1
STU0159,CRS001,66.7,Summer,2024,1
STU0160,CRS009,62.9,Summer,2025,1
STU0160,CRS040,52.7,Summer,2024,1
STU0160,CRS024,79.8,Spring,2023,1
STU0160,CRS003,90.6,Summer,2023,1
STU0160,CRS023,84.5,Fall,2024,1
STU0160,CRS033,72.4,Fall,2023,1
STU0160,CRS015,67.1,Summer,2023,1
STU0160,CRS017,79.1,Fall,2024,1
STU0160,CRS025,91.0,Fall,2024,1
STU0160,CRS022,69.0,Summer,2024,1
STU0161,CRS021,67.5,Fall,2023,1
STU0161,CRS033,89.2,Summer,2024,1
STU0161,CRS010,78.2,Fall,2025,1
STU0161,CRS001,100.0,Fall,2024,1
STU0161,CRS024,60.5,Spring,2023,1
STU0161,CRS039,65.7,Summer,2025,1
STU0161,CRS032,70.0,Summer,2025,1
STU0161,CRS035,70.8,Fall,2025,1
STU0162,CRS030,67.7,Summer,2025,1
STU0162,CRS035,67.3,Spring,2023,1
STU0162,CRS038,72.8,Summer,2025,1
STU0162,CRS004,62.9,Spring,2025,1
STU0162,CRS039,77.8,Summer,2023,1
STU0162,CRS003,74.4,Spring,2024,1
STU0162,CRS019,67.9,Spring,2025,1
STU0162,CRS001,85.1,Spring,2025,1
STU0162,CRS020,62.3,Fall,2023,1
STU0162,CRS033,68.7,Summer,2024,1
STU0162,CRS008,76.4,Fall,2025,1
STU0162,CRS021,50.0,Spring,2023,1
STU0162,CRS011,58.3,Summer,2025,1
STU0163,CRS019,67.4,Summer,2025,1
STU0163,CRS030,60.5,Spring,2025,1
STU0163,CRS010,65.0,Summer,2025,1
STU0163,CRS021,72.3,Summer,2023,1
STU0163,CRS025,90.2,Summer,2023,1
STU0163,CRS040,72.5,Spring,2024,1
STU0163,CRS005,67.1,Fall,2025,1
STU0163,CRS023,70.3,Fall,2023,1
STU0163,CRS006,68.2,Fall,2025,1
STU0163,CRS017,66.4,Summer,2023,1
STU0163,CRS009,64.4,Spring,2023,1
STU0163,CRS003,83.5,Spring,2024,1
STU0164,CRS035,51.1,Summer,2024,1
STU0164,CRS037,70.5,Fall,2023,1
STU0164,CRS011,82.0,Summer,2024,1
STU0164,CRS007,69.5,Fall,2024,1
STU0164,CRS029,76.7,Spring,2025,1
STU0164,CRS022,72.8,Fall,2023,1
STU0164,CRS009,64.4,Fall,2024,1
STU0164,CRS030,87.0,Summer,2023,1
STU0164,CRS021,69.5,Summer,2025,1
STU0164,CRS025,67.4,Summer,2024,1
STU0165,CRS023,57.2,Spring,2025,1
STU0165,CRS038,61.1,Summer,2024,1
STU0165,CRS014,100.0,Fall,2025,1
STU0165,CRS036,55.6,Spring,2025,1
STU0165,CRS008,72.6,Fall,2023,1
STU0165,CRS002,52.0,Summer,2023,1
STU0165,CRS030,71.4,Summer,2023,1
STU0165,CRS007,59.5,Spring,2025,1
STU0165,CRS010,68.4,Summer,2024,1
STU0165,CRS031,71.3,Fall,2024,1
STU0165,CRS021,76.1,Fall,2023,1
STU0165,CRS001,79.1,Summer,2024,1
STU0165,CRS022,57.7,Spring,2024,1
STU0165,CRS015,85.4,Spring,2023,1
STU0166,CRS022,76.0,Summer,2025,1
STU0166,CRS034,57.7,Spring,2025,1
STU0166,CRS009,51.4,Summer,2023,1
STU0166,CRS011,70.3,Fall,2025,1
STU0166,CRS002,72.2,Spring,2024,1
STU0166,CRS012,66.4,Fall,2025,1
STU0166,CRS037,64.7,Summer,2025,1
STU0166,CRS005,71.9,Fall,2023,1
STU0166,CRS017,55.6,Summer,2024,1
STU0166,CRS015,56.7,Spring,2023,1
STU0166,CRS021,60.9,Spring,2024,1
STU0166,CRS024,78.8,Summer,2025,1
STU0167,CRS013,85.5,Spring,2023,1
STU0167,CRS039,81.4,Summer,2024,1
STU0167,CRS008,49.6,Summer,2025,1
STU0167,CRS007,51.7,Spring,2024,1
STU0167,CRS025,70.5,Fall,2024,1
STU0167,CRS040,63.9,Summer,2023,1
STU0167,CRS009,60.8,Spring,2025,1
STU0167,CRS037,95.6,Fall,2023,1
STU0167,CRS010,78.9,Fall,2025,1
STU0167,CRS001,75.1,Summer,2023,1
STU0167,CRS019,62.3,Summer,2023,1
STU0167,CRS026,78.0,Fall,2025,1
STU0167,CRS022,68.6,Summer,2023,1
STU0168,CRS021,55.7,Summer,2024,1
STU0168,CRS035,68.3,Fall,2023,1
STU0168,CRS040,64.9,Summer,2025,1
STU0168,CRS005,65.1,Summer,2024,1
STU0168,CRS010,90.3,Summer,2023,1
STU0168,CRS014,65.0,Summer,2025,1
STU0168,CRS019,80.9,Fall,2023,1
STU0168,CRS030,66.9,Spring,2025,1
STU0168,CRS001,72.8,Spring,2023,1
STU0168,CRS017,69.6,Fall,2023,1
STU0168,CRS025,54.8,Fall,2023,1
STU0169,CRS011,67.9,Spring,2025,1
STU0169,CRS017,56.3,Fall,2025,1
STU0169,CRS030,70.3,Fall,2024,1
STU0169,CRS010,59.9,Spring,2024,1
STU0169,CRS003,68.9,Spring,2025,1
STU0169,CRS016,50.2,Spring,2024,1
STU0169,CRS031,74.1,Spring,2023,1
STU0169,CRS035,72.6,Spring,2025,1
STU0169,CRS022,91.5,Fall,2025,1
STU0169,CRS029,72.7,Fall,2025,1
STU0169,CRS027,70.8,Summer,2025,1
STU0169,CRS008,87.8,Fall,2025,1
STU0169,CRS021,54.4,Summer,2023,1
STU0170,CRS014,67.9,Summer,2023,1
STU0170,CRS010,65.1,Spring,2025,1
STU0170,CRS040,70.1,Fall,2024,1
STU0170,CRS029,52.8,Summer,2024,1
STU0170,CRS011,70.3,Summer,2023,1
STU0170,CRS003,75.3,Spring,2024,1
STU0170,CRS027,91.7,Spring,2024,1
STU0170,CRS001,64.2,Summer,2023,1
STU0170,CRS028,67.5,Spring,2023,1
STU0171,CRS008,74.4,Summer,2023,1
STU0171,CRS025,79.4,Fall,2025,1
STU0171,CRS030,76.1,Spring,2025,1
STU0171,CRS001,72.6,Spring,2025,1
STU0171,CRS022,72.0,Fall,2024,1
STU0171,CRS011,70.5,Summer,2025,1
STU0171,CRS036,67.1,Summer,2024,1
STU0171,CRS014,66.4,Fall,2025,1
STU0171,CRS035,62.4,Summer,2023,1
STU0171,CRS033,88.9,Fall,2023,1
STU0171,CRS003,58.9,Fall,2025,1
STU0171,CRS019,72.5,Summer,2024,1
STU0171,CRS006,67.4,Summer,2025,1
STU0171,CRS027,92.6,Fall,2024,1
STU0171,CRS034,57.6,Fall,2025,1
STU0172,CRS008,77.7,Summer,2025,1
STU0172,CRS013,65.2,Spring,2023,1
STU0172,CRS015,65.3,Spring,2025,1
STU0172,CRS024,85.1,Summer,2023,1
STU0172,CRS038,63.1,Fall,2023,1
STU0172,CRS040,71.5,Fall,2025,1
STU0172,CRS025,81.3,Spring,2023,1
STU0172,CRS027,75.1,Fall,2023,1
STU0172,CRS012,69.8,Summer,2025,1
STU0172,CRS035,63.9,Fall,2025,1
STU0172,CRS009,53.6,Spring,2025,1
STU0172,CRS005,62.4,Summer,2023,1
STU0172,CRS011,72.4,Spring,2025,1
STU0172,CRS029,70.8,Fall,2024,1
STU0172,CRS019,66.9,Fall,2023,1
STU0173,CRS013,58.7,Summer,2025,1
STU0173,CRS010,75.8,Spring,2024,1
STU0173,CRS025,60.7,Spring,2023,1
STU0173,CRS002,73.9,Summer,2025,1
STU0173,CRS027,77.6,Fall,2023,1
STU0173,CRS008,74.3,Spring,2025,1
STU0173,CRS009,52.5,Fall,2023,1
STU0173,CRS001,63.7,Spring,2024,1
STU0173,CRS021,77.0,Spring,2024,1
STU0174,CRS006,78.5,Summer,2025,1
STU0174,CRS016,54.2,Spring,2025,1
STU0174,CRS036,71.2,Summer,2023,1
STU0174,CRS037,63.9,Summer,2025,1
STU0174,CRS005,75.2,Spring,2024,1
STU0174,CRS022,70.1,Spring,2023,1
STU0174,CRS007,72.8,Fall,2024,1
STU0174,CRS027,76.2,Fall,2023,1
STU0174,CRS017,40.0,Summer,2025,1
STU0174,CRS003,71.2,Summer,2024,1
STU0174,CRS024,77.8,Spring,2024,1
STU0174,CRS015,79.5,Fall,2025,1
STU0175,CRS030,79.7,Summer,2024,1
STU0175,CRS040,83.5,Spring,2024,1
STU0175,CRS013,67.8,Spring,2024,1
STU0175,CRS011,70.9,Spring,2024,1
STU0175,CRS017,75.3,Summer,2023,1
STU0175,CRS035,89.8,Fall,2025,1
STU0175,CRS029,47.1,Summer,2023,1
STU0175,CRS018,62.4,Spring,2023,1
STU0175,CRS010,89.3,Summer,2023,1
STU0175,CRS015,82.5,Spring,2025,1
STU0175,CRS025,77.2,Summer,2023,1
STU0176,CRS008,60.2,Summer,2023,1
STU0176,CRS013,71.5,Fall,2025,1
STU0176,CRS032,74.8,Summer,2023,1
STU0176,CRS010,92.7,Summer,2025,1
STU0176,CRS024,70.2,Spring,2025,1
STU0176,CRS037,66.5,Fall,2023,1
STU0176,CRS022,66.9,Summer,2024,1
STU0176,CRS023,87.2,Summer,2025,1
STU0176,CRS020,40.0,Spring,2025,1
STU0176,CRS007,60.8,Fall,2024,1
STU0176,CRS017,97.5,Spring,2023,1
STU0176,CRS009,76.9,Summer,2025,1
STU0176,CRS027,55.9,Spring,2023,1
STU0176,CRS002,74.6,Spring,2025,1
STU0177,CRS009,74.1,Summer,2023,1
STU0177,CRS031,48.8,Spring,2024,1
STU0177,CRS011,40.0,Summer,2023,1
STU0177,CRS003,59.0,Summer,2023,1
STU0177,CRS001,65.7,Summer,2025,1
STU0177,CRS017,64.1,Fall,2025,1
STU0177,CRS024,89.6,Fall,2024,1
STU0177,CRS036,56.7,Fall,2023,1
STU0177,CRS005,83.8,Summer,2025,1
STU0177,CRS010,72.6,Summer,2023,1
STU0178,CRS020,48.8,Summer,2025,1
STU0178,CRS038,65.0,Spring,2024,1
STU0178,CRS017,75.9,Fall,2023,1
STU0178,CRS010,68.9,Spring,2023,1
STU0178,CRS025,97.0,Fall,2024,1
STU0178,CRS022,81.3,Spring,2023,1
STU0178,CRS009,87.0,Fall,2025,1
STU0178,CRS028,74.2,Fall,2025,1
STU0178,CRS015,85.5,Spring,2024,1
STU0178,CRS001,62.5,Spring,2024,1
STU0178,CRS002,41.4,Fall,2023,1
STU0178,CRS003,64.9,Summer,2024,1
STU0178,CRS019,74.8,Fall,2025,1
STU0179,CRS010,91.9,Summer,2025,1
STU0179,CRS039,78.5,Spring,2025,1
STU0179,CRS012,66.1,Spring,2025,1
STU0179,CRS008,64.2,Summer,2025,1
STU0179,CRS019,73.0,Fall,2024,1
STU0179,CRS035,78.4,Summer,2024,1
STU0179,CRS030,85.4,Spring,2025,1
STU0179,CRS017,69.3,Summer,2023,1
STU0179,CRS009,89.8,Summer,2024,1
STU0179,CRS002,70.1,Spring,2023,1
STU0179,CRS018,74.9,Summer,2024,1
STU0179,CRS033,68.1,Spring,2024,1
STU0179,CRS029,46.1,Spring,2024,1
STU0179,CRS016,72.5,Summer,2023,1
STU0179,CRS024,79.7,Summer,2023,1
STU0180,CRS027,61.2,Spring,2023,1
STU0180,CRS016,83.2,Fall,2023,1
STU0180,CRS015,75.7,Summer,2025,1
STU0180,CRS008,68.0,Spring,2023,1
STU0180,CRS032,68.7,Fall,2023,1
STU0180,CRS037,77.7,Fall,2024,1
STU0180,CRS023,40.0,Summer,2025,1
STU0180,CRS011,57.1,Fall,2025,1
STU0181,CRS017,50.8,Fall,2024,1
STU0181,CRS010,68.9,Spring,2025,1
STU0181,CRS015,67.0,Fall,2024,1
STU0181,CRS011,61.4,Summer,2024,1
STU0181,CRS006,82.6,Spring,2023,1
STU0181,CRS025,79.9,Summer,2023,1
STU0181,CRS033,72.5,Summer,2024,1
STU0181,CRS008,68.9,Fall,2023,1
STU0182,CRS010,76.6,Fall,2023,1
STU0182,CRS020,100.0,Summer,2025,1
STU0182,CRS037,74.2,Fall,2023,1
STU0182,CRS031,84.9,Summer,2025,1
STU0182,CRS025,83.9,Fall,2025,1
STU0182,CRS005,75.7,Fall,2023,1
STU0182,CRS011,56.3,Fall,2024,1
STU0182,CRS009,83.6,Fall,2025,1
STU0182,CRS017,55.2,Spring,2025,1
STU0182,CRS027,91.0,Summer,2025,1
STU0182,CRS023,64.6,Fall,2025,1
STU0182,CRS021,41.9,Summer,2025,1
STU0182,CRS022,69.0,Spring,2023,1
STU0182,CRS008,86.1,Fall,2024,1
STU0182,CRS029,61.8,Summer,2024,1
STU0183,CRS019,73.2,Spring,2023,1
STU0183,CRS009,90.4,Fall,2024,1
STU0183,CRS020,56.2,Summer,2023,1
STU0183,CRS037,74.7,Summer,2023,1
STU0183,CRS032,77.3,Summer,2025,1
STU0183,CRS011,61.7,Summer,2024,1
STU0183,CRS008,67.3,Fall,2025,1
STU0183,CRS028,68.5,Summer,2024,1
STU0183,CRS022,77.8,Spring,2025,1
STU0183,CRS006,70.5,Summer,2023,1
STU0183,CRS027,76.7,Fall,2024,1
STU0183,CRS010,76.2,Spring,2023,1
STU0183,CRS003,56.1,Fall,2023,1
STU0183,CRS017,90.0,Fall,2025,1
STU0184,CRS028,64.3,Summer,2025,1
STU0184,CRS011,73.8,Spring,2023,1
STU0184,CRS030,63.7,Summer,2023,1
STU0184,CRS025,75.3,Fall,2024,1
STU0184,CRS032,71.3,Summer,2025,1
STU0184,CRS010,85.6,Fall,2025,1
STU0184,CRS007,51.9,Summer,2023,1
STU0184,CRS014,54.6,Fall,2024,1
STU0184,CRS029,46.7,Summer,2023,1
STU0184,CRS008,60.7,Summer,2025,1
STU0184,CRS035,58.7,Fall,2025,1
STU0184,CRS003,53.3,Summer,2024,1
STU0184,CRS023,63.3,Summer,2024,1
STU0184,CRS040,52.5,Spring,2023,1
STU0185,CRS028,74.5,Summer,2025,1
STU0185,CRS007,61.4,Spring,2023,1
STU0185,CRS019,74.4,Spring,2024,1
STU0185,CRS010,77.6,Spring,2025,1
STU0185,CRS009,77.0,Summer,2025,1
STU0185,CRS001,90.8,Summer,2023,1
STU0185,CRS014,48.2,Spring,2023,1
STU0185,CRS016,67.5,Spring,2024,1
STU0186,CRS018,88.5,Fall,2023,1
STU0186,CRS009,80.0,Spring,2025,1
STU0186,CRS033,61.1,Summer,2024,1
STU0186,CRS037,73.0,Spring,2023,1
STU0186,CRS012,49.9,Fall,2025,1
STU0186,CRS008,59.6,Summer,2023,1
STU0186,CRS011,55.8,Summer,2025,1
STU0186,CRS013,66.4,Fall,2025,1
STU0186,CRS025,84.2,Fall,2024,1
STU0186,CRS006,76.4,Summer,2023,1
STU0186,CRS039,80.8,Summer,2024,1
STU0187,CRS025,68.8,Spring,2024,1
STU0187,CRS030,61.9,Fall,2023,1
STU0187,CRS008,63.1,Spring,2025,1
STU0187,CRS002,74.1,Summer,2024,1
STU0187,CRS017,76.3,Spring,2025,1
STU0187,CRS031,73.4,Spring,2025,1
STU0187,CRS027,70.1,Spring,2025,1
STU0187,CRS015,62.5,Spring,2025,1
STU0187,CRS009,50.2,Spring,2023,1
STU0187,CRS021,69.1,Spring,2025,1
STU0187,CRS007,71.1,Summer,2024,1
STU0188,CRS025,60.9,Fall,2024,1
STU0188,CRS024,83.4,Summer,2025,1
STU0188,CRS017,71.2,Spring,2024,1
STU0188,CRS012,46.1,Spring,2025,1
STU0188,CRS023,62.1,Spring,2025,1
STU0188,CRS001,73.2,Spring,2025,1
STU0188,CRS035,78.5,Fall,2025,1
STU0188,CRS002,63.6,Fall,2025,1
STU0188,CRS021,76.7,Fall,2024,1
STU0189,CRS010,65.3,Summer,2023,1
STU0189,CRS040,73.3,Fall,2023,1
STU0189,CRS009,67.8,Summer,2024,1
STU0189,CRS034,64.0,Spring,2025,1
STU0189,CRS007,60.2,Summer,2025,1
STU0189,CRS017,68.6,Summer,2025,1
STU0189,CRS022,91.3,Fall,2023,1
STU0189,CRS006,84.5,Spring,2025,1
STU0189,CRS033,75.5,Fall,2023,1
STU0189,CRS024,71.1,Fall,2024,1
STU0189,CRS025,80.2,Summer,2024,1
STU0189,CRS001,81.7,Fall,2023,1
STU0190,CRS017,72.7,Spring,2023,1
STU0190,CRS020,68.1,Spring,2023,1
STU0190,CRS040,63.1,Summer,2023,1
STU0190,CRS009,74.3,Summer,2024,1
STU0190,CRS019,64.1,Spring,2025,1
STU0190,CRS007,56.7,Summer,2025,1
STU0190,CRS013,64.5,Spring,2025,1
STU0190,CRS028,70.6,Summer,2023,1
STU0190,CRS008,77.8,Fall,2025,1
STU0190,CRS022,58.3,Spring,2024,1
STU0190,CRS016,76.7,Fall,2023,1
STU0191,CRS022,58.0,Summer,2025,1
STU0191,CRS027,71.2,Spring,2023,1
STU0191,CRS025,75.7,Fall,2025,1
STU0191,CRS034,69.4,Summer,2025,1
STU0191,CRS035,64.9,Summer,2023,1
STU0191,CRS011,74.5,Summer,2023,1
STU0191,CRS001,54.8,Summer,2023,1
STU0191,CRS024,69.7,Spring,2023,1
STU0191,CRS036,60.2,Summer,2023,1
STU0192,CRS005,58.9,Fall,2023,1
STU0192,CRS038,87.3,Spring,2024,1
STU0192,CRS024,75.9,Spring,2025,1
STU0192,CRS030,66.0,Spring,2024,1
STU0192,CRS003,63.1,Summer,2023,1
STU0192,CRS020,59.9,Summer,2023,1
STU0192,CRS011,57.3,Summer,2025,1
STU0192,CRS017,82.0,Fall,2023,1
STU0192,CRS022,67.6,Summer,2024,1
STU0192,CRS002,77.9,Summer,2025,1
STU0192,CRS009,67.0,Summer,2024,1
STU0192,CRS037,68.8,Spring,2024,1
STU0192,CRS040,66.3,Fall,2025,1
STU0192,CRS012,45.2,Fall,2024,1
STU0192,CRS008,70.4,Spring,2025,1
STU0192,CRS010,71.1,Fall,2024,1
STU0193,CRS003,52.9,Fall,2024,1
STU0193,CRS019,55.0,Summer,2023,1
STU0193,CRS009,71.1,Summer,2023,1
STU0193,CRS001,62.2,Summer,2024,1
STU0193,CRS013,79.6,Spring,2023,1
STU0193,CRS023,52.5,Summer,2024,1
STU0193,CRS017,48.9,Summer,2025,1
STU0193,CRS015,80.7,Spring,2025,1
STU0194,CRS006,78.6,Spring,2024,1
STU0194,CRS013,66.0,Summer,2024,1
STU0194,CRS028,68.0,Fall,2024,1
STU0194,CRS025,76.8,Spring,2025,1
STU0194,CRS035,70.4,Spring,2025,1
STU0194,CRS002,53.8,Fall,2024,1
STU0194,CRS008,80.5,Fall,2024,1
STU0194,CRS001,63.6,Fall,2024,1
STU0194,CRS020,77.2,Summer,2023,1
STU0194,CRS021,63.6,Summer,2025,1
STU0194,CRS017,69.7,Fall,2024,1
STU0194,CRS003,88.5,Spring,2024,1
STU0194,CRS030,67.4,Summer,2025,1
STU0195,CRS030,63.8,Fall,2025,1
STU0195,CRS022,92.7,Spring,2023,1
STU0195,CRS010,83.8,Spring,2023,1
STU0195,CRS008,76.4,Spring,2025,1
STU0195,CRS017,56.8,Summer,2024,1
STU0195,CRS001,70.4,Fall,2025,1
STU0195,CRS002,75.1,Fall,2024,1
STU0195,CRS038,68.1,Spring,2024,1
STU0195,CRS005,83.8,Fall,2025,1
STU0195,CRS020,88.1,Spring,2023,1
STU0196,CRS022,73.5,Summer,2025,1
STU0196,CRS004,68.9,Fall,2024,1
STU0196,CRS019,66.3,Summer,2023,1
STU0196,CRS017,81.2,Fall,2025,1
STU0196,CRS006,90.1,Fall,2024,1
STU0196,CRS001,79.3,Fall,2023,1
STU0196,CRS008,79.6,Fall,2023,1
STU0196,CRS009,69.0,Summer,2024,1
STU0196,CRS033,65.9,Fall,2023,1
STU0196,CRS037,85.7,Fall,2023,1
STU0196,CRS018,68.7,Summer,2025,1
STU0197,CRS025,43.1,Spring,2025,1
STU0197,CRS020,60.2,Fall,2025,1
STU0197,CRS009,81.8,Fall,2024,1
STU0197,CRS004,54.4,Spring,2025,1
STU0197,CRS033,74.1,Spring,2024,1
STU0197,CRS019,82.1,Summer,2024,1
STU0197,CRS003,64.8,Spring,2023,1
STU0197,CRS010,72.8,Summer,2024,1
STU0197,CRS030,57.2,Spring,2023,1
STU0197,CRS036,79.1,Summer,2023,1
STU0197,CRS024,71.6,Fall,2025,1
STU0197,CRS017,73.7,Spring,2024,1
STU0197,CRS008,85.1,Summer,2023,1
STU0197,CRS026,80.4,Summer,2024,1
STU0197,CRS006,64.8,Spring,2025,1
STU0197,CRS039,66.1,Fall,2024,1
STU0198,CRS039,79.9,Fall,2025,1
STU0198,CRS011,65.3,Summer,2024,1
STU0198,CRS040,65.3,Spring,2025,1
STU0198,CRS014,56.2,Fall,2023,1
STU0198,CRS008,100.0,Summer,2023,1
STU0198,CRS005,70.1,Spring,2025,1
STU0198,CRS032,87.0,Fall,2024,1
STU0198,CRS022,86.3,Spring,2025,1
STU0198,CRS024,54.0,Spring,2023,1
STU0198,CRS013,61.1,Summer,2024,1
STU0198,CRS017,63.5,Fall,2024,1
STU0198,CRS035,68.0,Spring,2025,1
STU0199,CRS040,82.7,Spring,2024,1
STU0199,CRS011,75.6,Fall,2024,1
STU0199,CRS008,72.3,Spring,2023,1
STU0199,CRS017,58.5,Spring,2025,1
STU0199,CRS010,69.8,Spring,2024,1
STU0199,CRS013,65.6,Spring,2024,1
STU0199,CRS025,74.3,Spring,2023,1
STU0199,CRS015,62.2,Summer,2023,1
STU0199,CRS001,61.0,Summer,2025,1
STU0199,CRS037,64.3,Fall,2023,1
STU0199,CRS021,51.9,Summer,2024,1
STU0200,CRS030,87.5,Fall,2025,1
STU0200,CRS010,61.0,Spring,2024,1
STU0200,CRS008,85.1,Fall,2023,1
STU0200,CRS014,69.7,Summer,2023,1
STU0200,CRS031,70.9,Spring,2023,1
STU0200,CRS027,70.9,Fall,2024,1
STU0200,CRS026,66.3,Spring,2023,1
STU0200,CRS034,66.8,Summer,2025,1
STU0200,CRS013,74.5,Summer,2025,1
STU0200,CRS002,66.9,Spring,2024,1
STU0200,CRS036,79.5,Spring,2024,1
STU0200,CRS022,56.5,Summer,2025,1
STU0200,CRS012,58.0,Fall,2024,1
STU0201,CRS033,74.2,Fall,2025,1
STU0201,CRS025,63.0,Fall,2023,1
STU0201,CRS003,68.4,Fall,2024,1
STU0201,CRS006,84.9,Spring,2025,1
STU0201,CRS037,93.3,Fall,2024,1
STU0201,CRS039,87.4,Summer,2024,1
STU0201,CRS017,78.1,Spring,2024,1
STU0201,CRS032,53.2,Spring,2025,1
STU0201,CRS034,71.5,Summer,2024,1
STU0201,CRS012,56.0,Spring,2023,1
STU0201,CRS040,53.7,Spring,2023,1
STU0201,CRS001,72.8,Spring,2025,1
STU0201,CRS021,73.6,Summer,2023,1
STU0202,CRS008,77.5,Summer,2025,1
STU0202,CRS017,63.6,Summer,2025,1
STU0202,CRS038,54.1,Summer,2023,1
STU0202,CRS022,73.6,Spring,2024,1
STU0202,CRS015,62.3,Spring,2025,1
STU0202,CRS040,68.2,Summer,2024,1
STU0202,CRS018,86.8,Summer,2024,1
STU0202,CRS016,59.5,Fall,2024,1
STU0202,CRS012,69.2,Summer,2024,1
STU0202,CRS013,65.9,Spring,2025,1
STU0202,CRS029,75.3,Fall,2023,1
STU0203,CRS031,75.9,Summer,2024,1
STU0203,CRS013,85.8,Spring,2025,1
STU0203,CRS008,72.9,Summer,2025,1
STU0203,CRS029,69.1,Spring,2023,1
STU0203,CRS018,80.5,Fall,2023,1
STU0203,CRS001,80.5,Spring,2023,1
STU0203,CRS039,62.8,Spring,2024,1
STU0203,CRS007,58.5,Summer,2024,1
STU0203,CRS014,78.7,Summer,2024,1
STU0203,CRS015,65.2,Summer,2025,1
STU0203,CRS019,65.9,Spring,2024,1
